crash_record_id,crash_date,posted_speed_limit,traffic_control_device,device_condition,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,report_type,crash_type,damage,date_police_notified,prim_contributory_cause,sec_contributory_cause,street_no,street_direction,street_name,beat_of_occurrence,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,injuries_unknown,crash_hour,crash_day_of_week,crash_month,latitude,longitude,location,speed_limit
82acd7e19f861a9c19d7bda96e5b594abfe5a68c369d02dffd0604bc57ca086035a4a5e6cb72d3c3e471ec10ebb5cb9f63f4f12e47095242320e13a2a3bbd1f2,2025/3/3 10:46,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T10:47:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,815,E,47TH ST,223,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,10,2,3,41.8094316,-87.60590178,POINT (-87.605901777987 41.809431603752),30
36616d3558615901d8158c6148c12ff6b301e60b820c6f75cb37061fadb71bd32810fe10aa8ee15b300fcfaa2a370831b211530670b8ab88aff7708d32beb624,2025/3/3 10:30,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-04T18:16:00.000,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,2300,W,BELDEN AVE,1432,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,10,2,3,41.92351516,-87.68528023,POINT (-87.685280234091 41.923515157875),30
ca0f0bc6fcbf0477387c11f4ec3ab6b7e03bf067717e1047713e40c3bdd32afd10d54889332e31b4f35dbaeaf63665104ade6fce42efb2c0cdade0448be31c03,2025/3/3 10:30,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,ALLEY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T16:45:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,2438,S,WHIPPLE ST,1033,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,10,2,3,41.84702887,-87.70158165,POINT (-87.701581654014 41.84702887433),15
4e970ad8656f473d3424d7d7421d2c65323cb80d8338a0a7207e7a3cacafa7f682f42461bc236795bf8ce88867057ae98db0f3942bc20803558c54ae2bb24965,2025/3/3 10:17,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-03T10:17:00.000,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,1321,W,MARQUETTE RD,724,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,10,2,3,41.77217506,-87.6576334,POINT (-87.657633404722 41.772175063553),30
1610b248b577dfbf1cd6803c7f0024ab6bb3d8335581269c1233fa5315b4af5dc4bfba66543b7d94d7aa8d709ee4a9d1b60529375f30ea1931c982afbd167dfd,2025/3/3 10:15,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T11:30:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,4513,S,HALSTED ST,925,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,10,2,3,41.81206959,-87.64547617,POINT (-87.645476165443 41.812069586262),10
a04aac95b5e9ad3cf266db281bd52695a185f872ba9a023f0c4387db2348b3535af19301755fa21b18a879ba241173691a3eb4943d2d65fb1f35bf2a033cbd9b,2025/3/3 10:15,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,UNKNOWN,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T10:40:00.000,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,9900,S,HALSTED ST,2232,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,10,2,3,41.71411887,-87.64314541,POINT (-87.643145408182 41.71411886809),30
24dacf0a64b4a3a089b1da38ea9f4ec81ff3db79f2d881a908875ad6f935513235c4a0c62da76f49cabaf922205826073e16ddb76aa269bc757d42fa5bae9597,2025/3/3 10:00,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,WORN SURFACE,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T11:54:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,817,E,89TH ST,633,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,10,2,3,41.73289996,-87.60396588,POINT (-87.603965884356 41.73289996275),30
252ffb639bf6d6448ca417f14a7c7d6f022e758ea0d9014aeaaf8abb1390c4a114dc8d60a7bf2ad85ce66eed8ba921476af2d813d58cf78ce3efcdf65cc46971,2025/3/3 10:00,20,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T10:30:00.000,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,6700,S,STATE ST,322,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,10,2,3,41.77263463,-87.62527215,POINT (-87.62527215003 41.77263462564),20
e0c5d2459669653ec277538c79d3495d5d59a1a8042654786dcd07032b47cfd3fb7ca6a98c181ae72d70c3b13b6d7f2547609c40ce05dd3080a2751f90acb538,2025/3/3 9:59,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T09:59:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,2555,W,PRATT BLVD,2412,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,2,3,42.00484111,-87.69471249,POINT (-87.694712491313 42.004841112663),30
6fe63c734cf4d91e6c060ac119c1b77474e97d613e45cb77a0e442a795be3b71cbdfede68e7c4c9b8c2730c0fd00b106703d0125c388a201a8ede327ac0b492e,2025/3/3 9:52,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,WORN SURFACE,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-03T09:55:00.000,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,6901,S,HALSTED ST,732,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,9,2,3,41.76874851,-87.64435818,POINT (-87.64435818206 41.768748511775),30
68ddca7bc14477a24b18dfb260d16edb6408fc032e99a9b32c811e5a53b1a3690e67d04874bd80038f4b56a9089751764728435d114d678be95e1b74ff75ea2f,2025/3/3 9:50,30,UNKNOWN,UNKNOWN,UNKNOWN,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,"$501 - $1,500",2025-03-03T10:45:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,4631,W,86TH ST,834,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,0,0,9,2,3,41.7363102,-87.73720508,POINT (-87.73720507611 41.736310201092),30
1a7f4f12352c979ba85ff6373e4d00827f91ea0c451c063ff67d6603b7c2fdd15ae6099b80a9774c0cdc129e3c7c5410366e44806363ac62ae86d93c03a6caea,2025/3/3 9:45,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T09:48:00.000,IMPROPER LANE USAGE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,4553,W,31ST ST,1031,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,2,3,41.83645751,-87.73846364,POINT (-87.738463643795 41.836457507655),30
38aa5ec27e490e6e54cdfd66974b47ff7e4227285f0183fc67a48f46c1687ea9d1f55c70cf0b2b01279d99c58b843cfe09d5e54b9c6dca2aace348547cca39c4,2025/3/3 9:45,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-03T09:49:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6300,S,CENTRAL AVE,812,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,2,3,41.77800459,-87.76185935,POINT (-87.761859354734 41.778004590539),30
1611bf1c461a427c76adf1aa1652727bb1000417a2cd4839be5e909394aaf03b32047b4266c4c6e37ac33cf0ef8e7e9f75fc0fb9632b0f2ca9636c215d491bc3,2025/3/3 9:37,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T14:15:00.000,FOLLOWING TOO CLOSELY,NOT APPLICABLE,7553,N,RIDGE BLVD,2424,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,9,2,3,42.01925485,-87.68447746,POINT (-87.684477464342 42.019254849611),30
28daf51a9b2d9fe1e93715d9f31a896b3c4995a132760cdf3128ce80c7dacf25dcf086113e03f28ccff98be5d007e3f4d36f3e9dfee52cb16b315dd6cf376cf6,2025/3/3 9:26,30,OTHER,UNKNOWN,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-03T09:35:00.000,DISREGARDING STOP SIGN,FAILING TO YIELD RIGHT-OF-WAY,1229,W,18TH ST,1233,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,2,3,41.8578251,-87.65758553,POINT (-87.657585534374 41.857825103306),30
b14ebd7d5432bc0f50321135dc5a458c76ab012cc234a55e5b9a4b76dba481e737ca07fda504b24dd7b2fdcb359dda389532af62ec75891c5c86efc2dcc1b761,2025/3/3 9:25,5,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-03T09:27:00.000,IMPROPER BACKING,UNABLE TO DETERMINE,2001,S,MICHIGAN AVE,132,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,3,0,9,2,3,41.855432,-87.62372822,POINT (-87.623728215571 41.855431999021),5
2c7c9be4e1eb9fb5438116aa124f2eae9053f993d3dc87bd05b9a6c36fe71fe3e7da6be599289064eb041f4c1af00d580099ac33fc19fa95cf91f2d9b85af799,2025/3/3 9:20,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T09:20:00.000,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",NOT APPLICABLE,1911,N,STOCKTON DR,1814,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,2,3,41.91707474,-87.63399078,POINT (-87.633990777943 41.917074736524),30
d07693442ff64e88a6bcaae24f74af084cacaa6a1d477ea5c96c370b1ee7eb52ec44a10faf14b8c4317eed4de0e5c51c419cb489b0506e8c1791011a2ca28fdc,2025/3/3 9:15,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-03T09:16:00.000,IMPROPER OVERTAKING/PASSING,RELATED TO BUS STOP,3058,S,WESTERN AVE,1034,2,"REPORTED, NOT EVIDENT",2,0,0,0,2,2,0,9,2,3,41.83791404,-87.68517751,POINT (-87.685177505102 41.83791404232),30
58c9397de259af4d29566f008104e2d3198f88994d102bb360ac301ef0b0478edbf088db6ba944bab1a81a1c5f1ff50ad7a24f12869e499b866610d287930386,2025/3/3 9:08,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,TURNING,UNKNOWN INTERSECTION TYPE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T09:08:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,200,E,130TH ST,532,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,2,3,41.65921351,-87.61718909,POINT (-87.617189092757 41.659213513068),30
7b7b695d930137618a30ec069802c1c1e386bb1837047c8708a8f244294ad4cd8c459cb8b4ded771a906075ee27cda6cfc145c840bd573aa0aa212832a237872,2025/3/3 9:08,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,$500 OR LESS,2025-03-03T09:08:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,323,W,51ST ST,935,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,2,3,41.80168395,-87.63420075,POINT (-87.634200747725 41.801683947437),35
77c481b397bf6daa7edc9eb39502a3c2bc896ed729006eb64c499c2a1822a1aad67edd043542544ccb2b0dcc994cb996e6a8fd9b08dddc523669fd6176dec323,2025/3/3 9:06,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T09:06:00.000,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,5500,S,KOSTNER AVE,813,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,2,3,41.79302216,-87.73310677,POINT (-87.733106769964 41.793022164526),30
150f5d46be92d4e19ff77ce0214c4913e37e94d20b7d55415b55c1deeba559223ecfc420a5a5116bef8ed8ee623717583d5c9fc3f76dc63ee395042e95c0ff04,2025/3/3 9:00,10,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER OBJECT,ALLEY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T11:10:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6330,S,LA CROSSE AVE,813,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,9,2,3,41.77746291,-87.74362296,POINT (-87.743622956506 41.777462914781),10
1631258d7d2d75fbedd3bf0ff4182978d0edc2fe95f1d8006edc1f6cfde33d169f3303db358c28b145e9c4f2ece46ad3f917ced3c98ec6eaab8a70a7a793af5b,2025/3/3 9:00,30,NO CONTROLS,NO CONTROLS,UNKNOWN,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-05T15:00:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,1108,N,HARDING AVE,1112,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,9,2,3,41.90117382,-87.72518357,POINT (-87.72518356926 41.901173815655),30
5c88c36a4579554cb61b1efdc21200448f307898642510a51913e1924d36c9836a61192e452ba8fc45f6f52d1ad904af71aca88cdd7b71944ed80eb577bf820e,2025/3/3 9:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,$500 OR LESS,2025-03-03T09:20:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6228,S,WESTERN AVE,825,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,2,3,41.78016204,-87.68381219,POINT (-87.683812191866 41.780162040663),30
361c496537c2535180fdcc5c09ef9a2a0932f9249fa5eddde5f94b5f40757d1fae900f4bb75d60fb6bb8694b15f3540aa9b714350e60fa35b36474fec8131539,2025/3/3 8:52,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T10:00:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1625,N,DAMEN AVE,1434,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,2,3,41.91121698,-87.67733344,POINT (-87.677333437189 41.911216984345),30
e0de951bf5380745c204ced61638a04a9db03561efbd9c56b795854d80dfa90e336184d99797ba7ab1db38938e3a8805982610f6fbe4b03a530f2c453016a3b4,2025/3/3 8:45,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T16:21:00.000,IMPROPER OVERTAKING/PASSING,FAILING TO YIELD RIGHT-OF-WAY,1640,N,DAMEN AVE,1434,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,2,3,41.9117261,-87.67763984,POINT (-87.677639844454 41.911726096878),30
d56cd0d577bcb3860c210a6e434a8497ccceeebc6436b2fa817b90f77f863d7dd56fdbf0f08bc865246a539b99d2a4fb24dd08b8a032d4cf4a2025fb73c9c048,2025/3/3 8:38,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,CENTER TURN LANE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-03T08:39:00.000,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,5139,N,KEDZIE AVE,1713,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,8,2,3,41.97513293,-87.70851792,POINT (-87.708517923837 41.975132932572),30
0ae28665c123e4346630690c7125f025a8b47be64907cdf3e9c91152c8df080db1e970f80ba486b0bc38ace2f7a13de1492f6f83b419740eed85e45b796d0ce1,2025/3/3 8:35,25,OTHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T08:42:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,8941,S,RACINE AVE,2222,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,8,2,3,41.73106307,-87.65305161,POINT (-87.653051611365 41.73106306944),25
d8d578eabb79fd23653e34b1af4572fe1923ac12867a03ad71eb74822a440e223f7e29e1b0ddf0bf0cd2d22643a67e0c5bbc6d6397eda1f206bf291ac294e5cc,2025/3/3 8:30,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T10:30:00.000,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,2119,W,ARMITAGE AVE,1434,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,2,3,41.91758018,-87.68088993,POINT (-87.680889934308 41.917580181061),30
f2bb3647b861fe05ce4f501bb7de36c3b3c6bb3fc0023e02a328975eab84d89986145d821531fce9220563ffafbca3191cc96fc6132e774009d7618df3c46ace,2025/3/3 8:30,20,NO CONTROLS,OTHER,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-05T15:39:00.000,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,3821,W,PALMER ST,2525,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,8,2,3,41.92076354,-87.72262159,POINT (-87.722621586155 41.9207635429),20
5233a9a58f1abe2393faa5ca08126ca0922f2b20f25ef1276b6c758c0ebeba4cb794ad3800ed437e26f974e21289752c08feb2b872be70a3f24a66194e6da35a,2025/3/3 8:27,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-03T09:29:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,4000,S,RACINE AVE,924,2,NONINCAPACITATING INJURY,1,0,0,1,0,2,0,8,2,3,41.82099384,-87.65594944,POINT (-87.655949436947 41.820993840751),30
6ddffc5f03cdfd9bfb5ce100b224ecc6efae6f6116456f8e4a089af45dcddb67e7e0311e1584e538606be130e2f837ba2b568628ecb81e473127bdb4abfe50df,2025/3/3 8:27,30,NO CONTROLS,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-03T08:37:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1548,E,83RD ST,411,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,2,3,41.74430262,-87.5861391,POINT (-87.586139104242 41.744302618354),30
e018fafef04d7580551315fce4c022f1a13b85d4bada491741f75b0ffdbf3ee28cc0b494d67b467511576049bc8b2b59f9685c5ca9f500e3a6314412fd412cdf,2025/3/3 8:20,45,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-03T08:24:00.000,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,833,S,LAKE SHORE DR NB,114,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,8,2,3,41.87153636,-87.61688861,POINT (-87.61688861205 41.871536363432),45
d906900e6337b7c979994265aa892b8e026d6930e78b0c600685ce6b691c8c354453966f0b217659a4710bb3d4e4dd4488c349a2f3e8d5a8dfea8a03dabc6860,2025/3/3 8:04,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,"$501 - $1,500",2025-03-03T10:25:00.000,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,11421,S,HALSTED ST,2233,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,5,0,8,2,3,41.68624927,-87.64204217,POINT (-87.642042173003 41.686249266444),20
8adfa28427057f2103bb071583c980ec9155a4cfc779b0194b85c6164d2a0fc0653f7d135095bec0fbe58377dcdd800f8569f0addfb747fe81d035210104d65d,2025/3/3 8:00,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,$500 OR LESS,2025-03-03T12:03:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,8418,S,OGLESBY AVE,412,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,8,2,3,41.74202853,-87.56745006,POINT (-87.567450055511 41.742028532184),30
fae3db432932e08e32d7847ce4b1a9bc19d8991e3cd30b197ae34a6df37e7bce360d0b0f0eb7b58468e3d7e7adc53efd9f419037e1f1e3d763476e7d342fb63e,2025/3/3 7:59,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T08:00:00.000,FOLLOWING TOO CLOSELY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,3935,S,KEDZIE AVE,921,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,7,2,3,41.82158236,-87.70435502,POINT (-87.704355024755 41.821582363788),30
4aca8cd769e55d6b1f7cfdc7de07ccde4cec173838d2a3e0247c7a37dba58924b4dc818a7c50f8bfaf387edb8b7d2576d27762f3e7a31df1c30eddb676830670,2025/3/3 7:58,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-03T10:30:00.000,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,1716,W,MONTROSE AVE,1912,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,2,3,41.96166954,-87.67158968,POINT (-87.671589681491 41.961669544443),30
16ce91c848a2e9e7ad57bfc8941d28797b4bc5b0894798403b0b6920a9b59c04d0f56e26d4bbd9d552cdb06288f9aff8f7c687bcbf87dd0b0c7323168f398bfb,2025/3/3 7:50,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-03T16:25:00.000,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,1200,N,WESTERN AVE,1423,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,2,3,41.90308282,-87.68717562,POINT (-87.687175620488 41.903082824517),30
